date,port_total
2015-12-21,-0.0006425315056138024
2015-12-22,-0.000292199695426253
2015-12-23,2.3634208221551598e-05
2015-12-24,-0.00016749569103692593
2015-12-25,4.976083128220942e-05
2015-12-28,0.0003876825395035468
2015-12-29,0.00033485308778506315
2015-12-30,-0.0003248617204732895
2015-12-31,0.00019570559078718484
2016-01-01,1.0843021990694875e-05
2016-01-04,-0.00024357342148516916
2016-01-05,0.0004384351980112548
2016-01-06,0.00020696899776745752
2016-01-07,-0.0008327130754584203
2016-01-08,3.259868659066475e-05
2016-01-11,-0.0014167499766062543
2016-01-12,0.00031096311345516175
2016-01-13,0.00016034437416510242
2016-01-14,0.0001178170759256456
2016-01-15,-0.0007466520184900352
2016-01-18,3.3976432356949275e-05
2016-01-19,-0.0001279749124809819
2016-01-20,-0.0008803789203759708
2016-01-21,-8.462020622896358e-05
2016-01-22,0.0006814931847729937
2016-01-25,-2.939760486279924e-05
2016-01-26,0.00010693989421182609
2016-01-27,-0.00039513663268183816
2016-01-28,-0.0001541120393005495
2016-01-29,0.000820938603597513
2016-02-01,-0.00022456325479971258
2016-02-02,-0.0001401079283702989
2016-02-03,-0.00014895334018609843
2016-02-04,-0.00022276062306709883
2016-02-05,-0.0001660402304484482
2016-02-08,-0.0006330157161671622
2016-02-09,-0.0001352331422545634
2016-02-10,-6.128426389978914e-05
2016-02-11,-0.0008662695558324183
2016-02-12,0.00022186247331452752
2016-02-15,-0.00026962756150596264
2016-02-16,0.0003268235816384326
2016-02-17,0.0008776117118919498
2016-02-18,0.00023993667158704498
2016-02-19,9.254147380533884e-05
2016-02-22,0.0008081284475780992
2016-02-23,-1.724346688155101e-05
2016-02-24,-0.0004561507145172431
2016-02-25,-7.470929451475108e-05
2016-02-26,-0.0003500563234932428
2016-02-29,0.00039368416550274697
2016-03-01,0.0004094535335995847
2016-03-02,0.00032543411379721735
2016-03-03,-0.00016103387597609026
2016-03-04,0.00015741181679448528
2016-03-07,-0.00023726282008360594
2016-03-08,9.437630119335928e-05
2016-03-09,0.0006237258605215434
2016-03-10,-0.000370129853639772
2016-03-11,0.00029373245897801916
2016-03-14,-6.14939256079395e-05
2016-03-15,-0.0007541508880720606
2016-03-16,4.330839682104384e-05
2016-03-17,0.00017951276764180017
2016-03-18,0.00016838693580196264
2016-03-21,0.00010166109775694571
2016-03-22,0.00018584440999913735
2016-03-23,-0.0001976994544821573
2016-03-24,-0.0003674816583684404
2016-03-25,5.284504914877724e-05
2016-03-28,0.00023765066233371148
2016-03-29,-0.00021165549917413816
2016-03-30,0.00010190213290196541
2016-03-31,0.00025443911505509324
2016-04-01,-0.00021187761529914634
2016-04-04,7.469078677464635e-05
2016-04-05,-0.0004278678154021166
2016-04-06,3.7260435620980456e-05
2016-04-07,-0.00026549033767334676
2016-04-08,0.0004262775855939871
2016-04-11,0.0007051433452518791
2016-04-12,-0.00025731495223181783
2016-04-13,0.0005905336473768024
2016-04-14,0.00036673692539139166
2016-04-15,-0.0004444857233307943
2016-04-18,-6.216155619771158e-06
2016-04-19,1.791130616478585e-05
2016-04-20,0.00033606828438914854
2016-04-21,8.871448238500701e-05
2016-04-22,0.0001048853078177596
2016-04-25,-8.29873222780475e-06
2016-04-26,0.00010022082321016698
2016-04-27,-9.035276403997103e-05
2016-04-28,0.00028460116019560103
2016-04-29,-5.519597505972726e-05
2016-05-02,-0.00037197168581365193
2016-05-03,-9.661093237352871e-06
2016-05-04,-0.00015174900054113128
2016-05-05,0.0002121384273436457
2016-05-06,0.0003295686830826382
2016-05-09,-0.00025579664695104035
2016-05-10,0.00021054649707921615
2016-05-11,4.900901205236646e-05
2016-05-12,0.00019932794796362634
2016-05-13,-0.00017548514528435656
2016-05-16,-0.0004375467949291956
2016-05-17,-5.947170906499264e-05
2016-05-18,2.0511399353778095e-05
2016-05-19,8.792096434231822e-05
2016-05-20,0.0006015050981271778
2016-05-23,-0.0003904121376988031
2016-05-24,0.00014065054161226746
2016-05-25,2.6658145571092657e-06
2016-05-26,-0.00011222796455498869
2016-05-27,0.0001292508435384306
2016-05-30,0.0002335853457405224
2016-05-31,0.0004115196359792781
2016-06-01,-0.00021066068338377534
2016-06-02,-4.819943042936589e-05
2016-06-03,-0.0004958029590390196
2016-06-06,-0.00013078299763909557
2016-06-07,0.00010782192173120359
2016-06-08,4.690595305262369e-05
2016-06-09,0.00015115496069549996
2016-06-10,-0.0003062029466040861
2016-06-13,-0.0003272894598027213
2016-06-14,0.00021039284603920465
2016-06-15,-0.00015063984310876314
2016-06-16,-0.0003615206982768725
2016-06-17,0.0002345804738271067
2016-06-20,0.0002160049602482082
2016-06-21,0.00040817952707848784
2016-06-22,-0.00010940112520495406
2016-06-23,5.2133773548146596e-05
2016-06-24,-0.0002413171497690072
2016-06-27,0.0005047426235939085
2016-06-28,0.00019809696538976052
2016-06-29,5.013491625909563e-05
2016-06-30,0.0002701134821707601
2016-07-01,8.347072503555599e-05
2016-07-04,0.0004983152616253355
2016-07-05,-0.00024415757849805583
2016-07-06,0.0002253186683191663
2016-07-07,0.00012498055304168876
2016-07-08,0.00023547105016735292
2016-07-11,0.0004077297622138608
2016-07-12,0.00010466721442107458
2016-07-13,1.397105429476338e-05
2016-07-14,0.00017315635248264653
2016-07-15,-0.00016686263171906274
2016-07-18,0.00031916234284865464
2016-07-19,-5.4184575808956656e-05
2016-07-20,-0.00018695406078211117
2016-07-21,0.00021610125941119517
2016-07-22,-7.472938267781528e-05
2016-07-25,4.902728107166494e-05
2016-07-26,-0.00010028976137807024
2016-07-27,3.855452445495376e-05
2016-07-28,-0.00011141027342491698
2016-07-29,-1.211886087766124e-05
2016-08-01,-0.00022166451044039847
2016-08-02,-0.0004996902331993573
2016-08-03,-7.532166227376878e-05
2016-08-04,0.00022542290037650016
2016-08-05,0.0003422379296100155
2016-08-08,0.00039609863744602305
2016-08-09,0.0001092715335718619
2016-08-10,-8.83876992449205e-05
2016-08-11,0.00016435217480228337
2016-08-12,-0.0002684017915432189
2016-08-15,-1.581469091473678e-05
2016-08-16,0.00012206767314587409
2016-08-17,0.00010062845991423055
2016-08-18,-0.00032199986532706354
2016-08-19,0.00019622240443982236
2016-08-22,-0.00027247083031715577
2016-08-23,0.00019144017803053462
2016-08-24,-0.00023959140122484864
2016-08-25,7.109622049812125e-06
2016-08-26,0.0001593815489980423
2016-08-29,-0.0002581815769688195
2016-08-30,-6.510443017957053e-06
2016-08-31,-0.00032140176746959923
2016-09-01,0.00015546721692410775
2016-09-02,6.574131037838344e-05
2016-09-05,0.00015860475023178004
2016-09-06,0.00011064673094474315
2016-09-07,0.0002616700948254114
2016-09-08,-0.0003114614023302056
2016-09-09,-0.00010985859802509473
2016-09-12,-0.0001382788340813098
2016-09-13,0.00014279363351865203
2016-09-14,0.0003310915751579981
2016-09-15,8.520674876769652e-05
2016-09-16,-0.0002932229537560324
2016-09-19,3.261422321512703e-05
2016-09-20,-1.2213320807344651e-05
2016-09-21,7.03069921766552e-05
2016-09-22,-0.00017042313410661178
2016-09-23,-2.0058160005643585e-05
2016-09-26,9.395355588679775e-05
2016-09-27,0.0003344815434265995
2016-09-28,-0.00016609496177094976
2016-09-29,-8.470135774754813e-05
2016-09-30,0.00033443738701285724
2016-10-03,0.00015357871079265664
2016-10-04,4.245170017691858e-05
2016-10-05,-0.00011313941468104132
2016-10-06,0.0001827431871781873
2016-10-07,-0.0002010295906037869
2016-10-10,0.00022401152242949317
2016-10-11,-0.00024561465456433834
2016-10-12,0.00022371053299134568
2016-10-13,-0.0001562975388050884
2016-10-14,8.302819463715393e-05
2016-10-17,0.0001359239682129848
2016-10-18,0.00019080035909591102
2016-10-19,-0.00012452166716256233
2016-10-20,0.0003172448121094294
2016-10-21,7.304945674750005e-05
2016-10-24,-0.000669316852316297
2016-10-25,7.323063678981564e-05
2016-10-26,-7.679943138244903e-05
2016-10-27,-9.476598869608845e-05
2016-10-28,-0.0001771988737644522
2016-10-31,0.0006748093458232268
2016-11-01,-0.0008365260689539584
2016-11-02,-0.00016791781131477763
2016-11-03,2.301010131404492e-05
2016-11-04,-0.00014605213604875264
2016-11-07,0.0004295397816269621
2016-11-08,-0.00013619247359455538
2016-11-09,-0.00047739148518687405
2016-11-10,0.00029226578847675534
2016-11-11,-0.0004506958539414282
2016-11-14,0.0006224182716168328
2016-11-15,0.0005908856318396695
2016-11-16,-0.00020144927423610204
2016-11-17,1.4914833172945824e-05
2016-11-18,-0.00024075502839827271
2016-11-21,7.747562081614101e-05
2016-11-22,3.745354072202798e-05
2016-11-23,9.355368360567827e-05
2016-11-24,-0.00027456135759077545
2016-11-25,-0.00031445532919211275
2016-11-28,0.0002429464006069816
2016-11-29,-0.0005238293961747949
2016-11-30,0.0007498820026260544
2016-12-01,-0.0002960879460287548
2016-12-02,0.0005763430593252324
2016-12-05,-0.0003569880369919515
2016-12-06,0.0009055513238287331
2016-12-07,-0.0002645022457477851
2016-12-08,0.00031112053190461965
2016-12-09,-0.000793365013406341
2016-12-12,-7.054060601257683e-05
2016-12-13,0.0001767691522592172
2016-12-14,0.0002572199119458629
2016-12-15,0.0011256787648813154
2016-12-16,0.00016352787681252128
2016-12-19,2.657906781371572e-05
2016-12-20,0.000251842397176284
2016-12-21,-4.189324387526263e-05
2016-12-22,-6.030414874789587e-05
2016-12-23,0.00018632681175677162
2016-12-26,6.079717956080174e-06
2016-12-27,-9.325485365746938e-05
2016-12-28,0.00016760869121607429
2016-12-29,-0.00022602210007626437
2016-12-30,-0.00021134554252502533
2017-01-02,8.357940042536521e-05
2017-01-03,0.00011834304760147574
2017-01-04,-0.00033420030637890856
2017-01-05,0.0005906033518462774
2017-01-06,0.0002426248002994943
2017-01-09,-0.00018346971003147715
2017-01-10,-0.0004943018516054467
2017-01-11,-0.00042366210642783524
2017-01-12,0.00033556379550551106
2017-01-13,4.235448812952105e-05
2017-01-16,-4.337805071113174e-05
2017-01-17,-0.00019731099750610036
2017-01-18,-0.0002304094757759242
2017-01-19,-0.00025051101627099554
2017-01-20,-3.032951016627324e-05
2017-01-23,-0.00015922429064362136
2017-01-24,-2.6203272459185438e-05
2017-01-25,0.0003291609874234509
2017-01-26,0.00031119365533355476
2017-01-27,-0.00011743937919175639
2017-01-30,-0.00045513288547615623
2017-01-31,-0.0002834640568942979
2017-02-01,0.00037169024723879605
2017-02-02,6.364844369368617e-05
2017-02-03,0.0003079611398058117
2017-02-06,-0.00023107150953018233
2017-02-07,0.00026734293974596947
2017-02-08,0.00011815732875356934
2017-02-09,0.00024113154162075823
2017-02-10,-0.0003517301295546523
2017-02-13,0.00044351722676174614
2017-02-14,0.00041109946482366085
2017-02-15,0.00020238810372511683
2017-02-16,-0.00027064845245038105
2017-02-17,0.00024297554359706784
2017-02-20,-0.00021709031449610767
2017-02-21,0.0003628198338451051
2017-02-22,0.0001737129046556793
